node_id,lon,lat
1149,113.334984,23.153283
1150,113.337433,23.153014
1151,113.337347,23.153294
1152,113.336563,23.152852
1153,113.336757,23.153085
1154,113.336998,23.153375
1155,113.337205,23.153625
1156,113.337253,23.153635
1157,113.337452,23.153678
1158,113.338057,23.153528
1159,113.338221,23.153743
1160,113.337933,23.154026
1161,113.337555,23.154168
1162,113.337198,23.154164
1163,113.336914,23.153999
1164,113.336747,23.153902
1165,113.336724,23.153676
1166,113.336922,23.153942
1167,113.337048,23.153921
1168,113.336997,23.152888
1169,113.336363,23.154293
1170,113.336481,23.154087
1171,113.339843,23.154606
1172,113.339829,23.154445
1173,113.340006,23.154363
1174,113.340348,23.154419
1175,113.340401,23.154529
1176,113.340413,23.154555
1177,113.340392,23.154658
1178,113.335762,23.156535
1179,113.335725,23.156657
1180,113.336256,23.156644
1181,113.336301,23.158156
1182,113.336389,23.15786
1183,113.335832,23.157712
1184,113.335817,23.159814
1185,113.336032,23.159597
1186,113.336387,23.15924
1187,113.336587,23.159187
1188,113.336762,23.159706
1189,113.336276,23.159976
1190,113.336241,23.160139
1191,113.336279,23.160188
1192,113.336433,23.160382
1193,113.336611,23.160608
1194,113.337421,23.160041
1195,113.336899,23.16101
1196,113.33688,23.162376
1197,113.337534,23.163012
1198,113.337914,23.162758
1199,113.338115,23.162172
1200,113.337966,23.162009
1201,113.337183,23.162003
1202,113.34364,23.152999
1203,113.34312,23.152672
1204,113.343789,23.152875
1205,113.343896,23.152739
1206,113.343922,23.152706
1207,113.343967,23.152735
1208,113.343619,23.152972
1209,113.343568,23.153026
1210,113.343594,23.153047
1211,113.345391,23.154258
1212,113.345621,23.154424
1213,113.345933,23.154572
1214,113.34614,23.154642
1215,113.346251,23.154702
1216,113.345241,23.154345
1217,113.345386,23.154458
1218,113.345518,23.154547
1219,113.345693,23.154636
1220,113.345887,23.154716
1221,113.346066,23.154771
1222,113.346225,23.15477
1223,113.342842,23.158501
1224,113.343421,23.158539
1225,113.34281,23.158802
1226,113.342885,23.158174
1227,113.340889,23.158231
1228,113.340772,23.158224
1229,113.340733,23.15822
1230,113.340743,23.158081
1231,113.340755,23.157899
1232,113.340743,23.158644
1233,113.340758,23.158419
1234,113.340871,23.148416
1235,113.340901,23.148572
1236,113.341016,23.149088
1237,113.341069,23.149278
1238,113.34367,23.153018
1239,113.34453,23.153355
1240,113.345032,23.153811
1241,113.342281,23.151415
1242,113.34227,23.151464
1243,113.342254,23.151481
1244,113.342202,23.15152
1245,113.342159,23.151534
1246,113.34232,23.151446
1247,113.342354,23.151484
1248,113.344389,23.15323
1249,113.344522,23.153637
1250,113.344753,23.153854
1251,113.338882,23.153442
1252,113.339626,23.156291
1253,113.340121,23.156318
1254,113.340117,23.156765
1255,113.336508,23.168884
1256,113.336536,23.168882
1257,113.336202,23.168713
1258,113.336363,23.168779
1259,113.33814,23.16522
1260,113.333888,23.168914
1261,113.33375,23.168855
1262,113.333701,23.168732
1263,113.333679,23.168501
1264,113.333681,23.16818
1265,113.333693,23.168136
1266,113.333701,23.168062
1267,113.334508,23.167945
1268,113.336538,23.168744
1269,113.336579,23.168604
1270,113.336615,23.168485
1271,113.337656,23.167095
1272,113.337821,23.167101
1273,113.337965,23.167092
1274,113.338086,23.167084
1275,113.338259,23.167059
1276,113.338422,23.167041
1277,113.338438,23.167038
1278,113.338433,23.166866
1279,113.338439,23.166656
1280,113.33844,23.166497
1281,113.338604,23.166494
1282,113.338618,23.166494
1283,113.338775,23.166491
1284,113.338775,23.167
1285,113.338603,23.167009
1286,113.338012,23.166961
1287,113.338085,23.166861
1288,113.338101,23.166839
1289,113.338209,23.166698
1290,113.338263,23.166621
1291,113.338296,23.166575
1292,113.338348,23.166521
1293,113.338395,23.166507
1294,113.333888,23.169048
1295,113.337565,23.169006
1296,113.337638,23.169487
1297,113.337648,23.169927
1298,113.337648,23.16996
1299,113.3377,23.17006
1300,113.337884,23.170414
1301,113.338009,23.170562
1302,113.340319,23.156961
1303,113.340247,23.157168
1304,113.340264,23.157535
1305,113.338168,23.156111
1306,113.338751,23.156459
1307,113.339018,23.156612
1308,113.339349,23.156723
1309,113.339992,23.156701
1310,113.340256,23.156837
1311,113.342411,23.152728
1312,113.342406,23.152777
1313,113.342484,23.15278
1314,113.342167,23.151677
1315,113.342155,23.151626
1316,113.342198,23.151692
1317,113.342271,23.15162
1318,113.342365,23.151572
1319,113.342471,23.151554
1320,113.345245,23.157202
1321,113.345091,23.157157
1322,113.345028,23.157105
1323,113.345026,23.157047
1324,113.345042,23.156939
1325,113.345082,23.156855
1326,113.345108,23.156756
1327,113.344639,23.157782
1328,113.344723,23.157786
1329,113.344789,23.157758
1330,113.344847,23.157686
1331,113.344897,23.157612
1332,113.344937,23.15757
1333,113.344975,23.157561
1334,113.344803,23.157318
1335,113.344697,23.157126
1336,113.344665,23.157088
1337,113.344603,23.157014
1338,113.344536,23.156978
1339,113.344457,23.156954
1340,113.344217,23.15692
1341,113.34404,23.156893
1342,113.34389,23.156868
1343,113.34383,23.156818
1344,113.343804,23.156769
1345,113.343572,23.156726
1346,113.34336,23.15669
1347,113.344867,23.157051
1348,113.343299,23.156663
1349,113.343272,23.15662
1350,113.341368,23.155653
1351,113.341219,23.155687
1352,113.341179,23.155712
1353,113.341168,23.155928
1354,113.341142,23.156349
1355,113.341118,23.156663
1356,113.341105,23.156736
1357,113.341069,23.156774
1358,113.33681,23.151353
1359,113.337326,23.151439
1360,113.337468,23.151064
1361,113.338234,23.15579
1362,113.338627,23.156027
1363,113.345138,23.156662
1364,113.345163,23.156631
1365,113.345203,23.156592
1366,113.345213,23.156417
1367,113.345451,23.156425
1368,113.344672,23.156732
1369,113.344696,23.156399
1370,113.345179,23.156419
1371,113.337412,23.166181
1372,113.337384,23.166094
1373,113.337333,23.165959
1374,113.337802,23.165833
1375,113.336742,23.166104
1376,113.344495,23.155319
1377,113.344318,23.155361
